-4.4050000000000001e-03,-2.7529999999999998e-03,1.0267670000000000e+00,-2.0279999999999999e-03,-6.3749999999999996e-03,-1.1524000000000000e-02,9.9991099999999999e-01,2.5826199999999999e-01,1.4664999999999999e-02,1.3694899999999999e-01,1.7798700000000001e-01,-3.2304500000000003e-01,-3.5708499999999999e-01,-2.0769999999999999e-03,7.9263000000000000e-02,2.2240199999999999e-01,-2.8618800000000000e-01,-1.1724999999999999e-02,2.8092299999999998e-01,1.5589350000000000e+00,1.0330560000000000e+00,9.9436400000000003e-01,7.1441000000000004e-02,-1.3881289999999999e+00,-9.5374999999999999e-01,9.0141600000000000e-01
-5.0429999999999997e-03,-3.1449999999999998e-03,1.0266999999999999e+00,-2.3560000000000000e-03,-6.5120000000000004e-03,-1.2241999999999999e-02,9.9990100000000004e-01,2.5957700000000000e-01,1.5781000000000000e-02,1.3693200000000000e-01,1.7738699999999999e-01,-3.2400800000000002e-01,-3.5605900000000001e-01,-7.0899999999999999e-04,7.9030000000000003e-02,2.2255100000000000e-01,-2.8681299999999998e-01,-1.1577000000000000e-02,2.8160000000000002e-01,1.5580290000000001e+00,1.0330820000000001e+00,9.9465899999999996e-01,6.9045999999999996e-02,-1.3881960000000000e+00,-9.5133699999999999e-01,9.0049299999999999e-01
-5.7180000000000000e-03,-3.5070000000000001e-03,1.0266610000000000e+00,-2.6619999999999999e-03,-6.5490000000000001e-03,-1.3140000000000001e-02,9.9988900000000003e-01,2.6122699999999999e-01,1.6726000000000001e-02,1.3678299999999999e-01,1.7661099999999999e-01,-3.2471699999999998e-01,-3.5448499999999999e-01,6.8599999999999998e-04,7.8245999999999996e-02,2.2316500000000000e-01,-2.8740399999999999e-01,-1.1169000000000000e-02,2.8289999999999998e-01,1.5568940000000000e+00,1.0346740000000001e+00,9.9482000000000004e-01,6.6143999999999994e-02,-1.3883179999999999e+00,-9.4868300000000005e-01,8.9989600000000003e-01
-6.4159999999999998e-03,-3.8370000000000001e-03,1.0266439999999999e+00,-2.8960000000000001e-03,-6.5960000000000003e-03,-1.4050000000000000e-02,9.9987499999999996e-01,2.6282800000000001e-01,1.7451000000000001e-02,1.3656599999999999e-01,1.7594499999999999e-01,-3.2509100000000002e-01,-3.5286099999999998e-01,1.8720000000000000e-03,7.7322000000000002e-02,2.2393299999999999e-01,-2.8796899999999997e-01,-1.0558000000000000e-02,2.8427400000000003e-01,1.5557380000000001e+00,1.0371210000000000e+00,9.9432699999999996e-01,6.3563999999999996e-02,-1.3884390000000000e+00,-9.4626399999999999e-01,8.9942599999999995e-01
-7.1300000000000001e-03,-4.1500000000000000e-03,1.0266480000000000e+00,-3.0850000000000001e-03,-6.5620000000000001e-03,-1.4943000000000000e-02,9.9986200000000003e-01,2.6429900000000001e-01,1.8006000000000001e-02,1.3594200000000001e-01,1.7566100000000001e-01,-3.2533099999999998e-01,-3.5130800000000001e-01,3.0019999999999999e-03,7.6198000000000002e-02,2.2472300000000001e-01,-2.8850500000000001e-01,-9.8519999999999996e-03,2.8596300000000002e-01,1.5549130000000000e+00,1.0393269999999999e+00,9.9350400000000005e-01,6.1287000000000001e-02,-1.3884590000000001e+00,-9.4448299999999996e-01,8.9890700000000001e-01
-7.8580000000000004e-03,-4.4479999999999997e-03,1.0266640000000000e+00,-3.2650000000000001e-03,-6.4359999999999999e-03,-1.5751000000000001e-02,9.9985000000000002e-01,2.6549200000000001e-01,1.8461000000000002e-02,1.3464899999999999e-01,1.7620900000000000e-01,-3.2574599999999998e-01,-3.5001300000000002e-01,4.1489999999999999e-03,7.4850000000000000e-02,2.2558900000000001e-01,-2.8903400000000001e-01,-9.1210000000000006e-03,2.8760000000000002e-01,1.5543020000000001e+00,1.0407590000000000e+00,9.9200299999999997e-01,5.9506999999999997e-02,-1.3882960000000000e+00,-9.4326100000000002e-01,8.9843399999999995e-01
-8.5909999999999997e-03,-4.7260000000000002e-03,1.0266890000000000e+00,-3.4520000000000002e-03,-6.1869999999999998e-03,-1.6435000000000002e-02,9.9983999999999995e-01,2.6629999999999998e-01,1.8821999999999998e-02,1.3253000000000001e-01,1.7778700000000000e-01,-3.2647100000000001e-01,-3.4877599999999997e-01,5.3880000000000004e-03,7.3272000000000004e-02,2.2651399999999999e-01,-2.8953800000000002e-01,-8.4530000000000004e-03,2.8908299999999998e-01,1.5537909999999999e+00,1.0414710000000000e+00,9.9004800000000004e-01,5.8157000000000000e-02,-1.3879820000000000e+00,-9.4246700000000005e-01,8.9798100000000003e-01
-9.3050000000000008e-03,-4.9750000000000003e-03,1.0267219999999999e+00,-3.5980000000000001e-03,-5.8770000000000003e-03,-1.6974000000000000e-02,9.9983200000000005e-01,2.6681700000000003e-01,1.9029999999999998e-02,1.3019900000000001e-01,1.7954999999999999e-01,-3.2722499999999999e-01,-3.4768500000000002e-01,6.5399999999999998e-03,7.1663000000000004e-02,2.2733200000000001e-01,-2.8999500000000000e-01,-7.9000000000000008e-03,2.9003699999999999e-01,1.5533889999999999e+00,1.0416200000000000e+00,9.8817500000000003e-01,5.7091000000000003e-02,-1.3874919999999999e+00,-9.4184400000000001e-01,8.9740900000000001e-01
-9.9810000000000003e-03,-5.1859999999999996e-03,1.0267670000000000e+00,-3.6920000000000000e-03,-5.5719999999999997e-03,-1.7321000000000000e-02,9.9982800000000005e-01,2.6718799999999998e-01,1.9109999999999999e-02,1.2818299999999999e-01,1.8072600000000000e-01,-3.2766400000000001e-01,-3.4701500000000002e-01,7.4879999999999999e-03,7.0262000000000005e-02,2.2783999999999999e-01,-2.9034300000000002e-01,-7.5040000000000003e-03,2.9012399999999999e-01,1.5528420000000001e+00,1.0412589999999999e+00,9.8626800000000003e-01,5.6195000000000002e-02,-1.3868900000000000e+00,-9.4110000000000005e-01,8.9675099999999996e-01
-1.0621999999999999e-02,-5.3429999999999997e-03,1.0268280000000001e+00,-3.7180000000000000e-03,-5.2800000000000000e-03,-1.7500000000000002e-02,9.9982599999999999e-01,2.6735799999999998e-01,1.8988999999999999e-02,1.2649400000000000e-01,1.8135499999999999e-01,-3.2774900000000001e-01,-3.4676499999999999e-01,8.1799999999999998e-03,6.8943000000000004e-02,2.2818800000000000e-01,-2.9055700000000001e-01,-7.2719999999999998e-03,2.8921700000000000e-01,1.5523499999999999e+00,1.0403140000000000e+00,9.8431999999999997e-01,5.5287000000000003e-02,-1.3863930000000000e+00,-9.4010800000000005e-01,8.9589600000000003e-01
-1.1218000000000001e-02,-5.4460000000000003e-03,1.0269130000000000e+00,-3.7339999999999999e-03,-4.9569999999999996e-03,-1.7531000000000001e-02,9.9982700000000002e-01,2.6736599999999999e-01,1.8741000000000001e-02,1.2497400000000000e-01,1.8157999999999999e-01,-3.2753300000000002e-01,-3.4691800000000000e-01,8.7589999999999994e-03,6.7659999999999998e-02,2.2835600000000000e-01,-2.9052600000000001e-01,-7.1549999999999999e-03,2.8707600000000000e-01,1.5518240000000001e+00,1.0391410000000001e+00,9.8200600000000005e-01,5.4233999999999997e-02,-1.3857999999999999e+00,-9.3924600000000003e-01,8.9466000000000001e-01
-1.1756000000000001e-02,-5.5110000000000003e-03,1.0270130000000000e+00,-3.7529999999999998e-03,-4.5909999999999996e-03,-1.7503000000000001e-02,9.9982899999999997e-01,2.6731300000000002e-01,1.8475999999999999e-02,1.2350999999999999e-01,1.8161700000000000e-01,-3.2710200000000000e-01,-3.4729199999999999e-01,9.2999999999999992e-03,6.6471000000000002e-02,2.2822700000000001e-01,-2.9026800000000003e-01,-7.1230000000000000e-03,2.8451199999999999e-01,1.5512509999999999e+00,1.0379590000000001e+00,9.7944299999999995e-01,5.3113000000000000e-02,-1.3850739999999999e+00,-9.3842700000000001e-01,8.9302400000000004e-01
-1.2232000000000000e-02,-5.5550000000000000e-03,1.0271079999999999e+00,-3.7139999999999999e-03,-4.2240000000000003e-03,-1.7513999999999998e-02,9.9983100000000003e-01,2.6727800000000002e-01,1.8141999999999998e-02,1.2218300000000000e-01,1.8165600000000001e-01,-3.2664100000000001e-01,-3.4733300000000000e-01,9.7219999999999997e-03,6.5157000000000007e-02,2.2835800000000001e-01,-2.9011199999999998e-01,-7.1450000000000003e-03,2.8231400000000001e-01,1.5507210000000000e+00,1.0368120000000001e+00,9.7685100000000002e-01,5.1873000000000002e-02,-1.3842779999999999e+00,-9.3743299999999996e-01,8.9093999999999995e-01
-1.2649000000000001e-02,-5.5840000000000004e-03,1.0271880000000000e+00,-3.6430000000000000e-03,-3.9259999999999998e-03,-1.7579999999999998e-02,9.9983100000000003e-01,2.6723400000000003e-01,1.7815999999999999e-02,1.2117700000000001e-01,1.8161300000000000e-01,-3.2621899999999998e-01,-3.4712500000000002e-01,1.0015000000000000e-02,6.3918000000000003e-02,2.2863700000000001e-01,-2.9005999999999998e-01,-7.1760000000000001e-03,2.8033700000000000e-01,1.5502260000000001e+00,1.0357580000000000e+00,9.7422799999999998e-01,5.0623000000000001e-02,-1.3835459999999999e+00,-9.3626100000000001e-01,8.8860300000000003e-01
-1.3008000000000000e-02,-5.6049999999999997e-03,1.0272570000000001e+00,-3.5560000000000001e-03,-3.6809999999999998e-03,-1.7617000000000001e-02,9.9983200000000005e-01,2.6719799999999999e-01,1.7475999999999998e-02,1.2030800000000000e-01,1.8165100000000001e-01,-3.2587400000000000e-01,-3.4700999999999999e-01,1.0215000000000000e-02,6.2742999999999993e-02,2.2907500000000000e-01,-2.9005399999999998e-01,-7.1859999999999997e-03,2.7840700000000002e-01,1.5497300000000001e+00,1.0350109999999999e+00,9.7165100000000004e-01,4.9357999999999999e-02,-1.3829160000000000e+00,-9.3511900000000003e-01,8.8619400000000004e-01
-1.3302000000000000e-02,-5.6249999999999998e-03,1.0273140000000001e+00,-3.4610000000000001e-03,-3.4529999999999999e-03,-1.7655000000000001e-02,9.9983200000000005e-01,2.6722000000000001e-01,1.7111999999999999e-02,1.1948800000000000e-01,1.8180900000000000e-01,-3.2564900000000002e-01,-3.4699300000000000e-01,1.0357000000000000e-02,6.1644999999999998e-02,2.2955400000000001e-01,-2.9007400000000000e-01,-7.2170000000000003e-03,2.7654699999999999e-01,1.5492020000000000e+00,1.0347249999999999e+00,9.6901800000000005e-01,4.8053999999999999e-02,-1.3823730000000001e+00,-9.3416600000000005e-01,8.8389099999999998e-01
-1.3525000000000001e-02,-5.6480000000000002e-03,1.0273550000000000e+00,-3.3690000000000000e-03,-3.2560000000000002e-03,-1.7646999999999999e-02,9.9983299999999997e-01,2.6722600000000002e-01,1.6767000000000001e-02,1.1879000000000001e-01,1.8198400000000001e-01,-3.2556900000000000e-01,-3.4693700000000000e-01,1.0437000000000000e-02,6.0797999999999998e-02,2.2986200000000001e-01,-2.9011100000000001e-01,-7.2919999999999999e-03,2.7473799999999998e-01,1.5485720000000001e+00,1.0346750000000000e+00,9.6623599999999998e-01,4.6822000000000003e-02,-1.3819120000000000e+00,-9.3356499999999998e-01,8.8198600000000005e-01
-1.3670000000000000e-02,-5.6839999999999998e-03,1.0273810000000001e+00,-3.3029999999999999e-03,-3.1080000000000001e-03,-1.7536000000000000e-02,9.9983599999999995e-01,2.6709899999999998e-01,1.6545000000000001e-02,1.1824600000000000e-01,1.8213900000000000e-01,-3.2557199999999997e-01,-3.4696399999999999e-01,1.0508999999999999e-02,6.0308000000000000e-02,2.2995699999999999e-01,-2.9015900000000000e-01,-7.4170000000000000e-03,2.7299400000000001e-01,1.5479520000000000e+00,1.0346210000000000e+00,9.6331199999999995e-01,4.5810999999999998e-02,-1.3813820000000001e+00,-9.3368799999999996e-01,8.8037900000000002e-01
-1.3742000000000001e-02,-5.7279999999999996e-03,1.0273960000000000e+00,-3.2590000000000002e-03,-2.9970000000000001e-03,-1.7344999999999999e-02,9.9983999999999995e-01,2.6684700000000000e-01,1.6424999999999999e-02,1.1782600000000000e-01,1.8229100000000001e-01,-3.2562000000000002e-01,-3.4715600000000002e-01,1.0591000000000000e-02,6.0016000000000000e-02,2.3003799999999999e-01,-2.9021400000000003e-01,-7.5640000000000004e-03,2.7135999999999999e-01,1.5473770000000000e+00,1.0343530000000001e+00,9.6019800000000000e-01,4.5372000000000003e-02,-1.3807920000000000e+00,-9.3418400000000001e-01,8.7881200000000004e-01
-1.3743999999999999e-02,-5.7710000000000001e-03,1.0274070000000000e+00,-3.2290000000000001e-03,-2.9099999999999998e-03,-1.7092000000000000e-02,9.9984399999999996e-01,2.6648600000000000e-01,1.6374000000000000e-02,1.1746500000000000e-01,1.8251500000000001e-01,-3.2568000000000003e-01,-3.4730699999999998e-01,1.0680000000000000e-02,5.9741000000000002e-02,2.3034199999999999e-01,-2.9027599999999998e-01,-7.7010000000000004e-03,2.6954899999999998e-01,1.5468850000000001e+00,1.0339750000000001e+00,9.5711599999999997e-01,4.5589999999999999e-02,-1.3801460000000001e+00,-9.3481800000000004e-01,8.7722199999999995e-01
-1.3679000000000000e-02,-5.8120000000000003e-03,1.0274150000000000e+00,-3.1819999999999999e-03,-2.8620000000000000e-03,-1.6868999999999999e-02,9.9984899999999999e-01,2.6616200000000001e-01,1.6358999999999999e-02,1.1728300000000000e-01,1.8270200000000000e-01,-3.2572800000000002e-01,-3.4706799999999999e-01,1.0741000000000001e-02,5.9291999999999997e-02,2.3124000000000000e-01,-2.9036699999999999e-01,-7.8460000000000005e-03,2.6810800000000001e-01,1.5466279999999999e+00,1.0335500000000000e+00,9.5440300000000000e-01,4.5745000000000001e-02,-1.3794109999999999e+00,-9.3536799999999998e-01,8.7573400000000001e-01
-1.3542000000000000e-02,-5.8199999999999997e-03,1.0274160000000001e+00,-3.1480000000000002e-03,-2.8490000000000000e-03,-1.6683000000000000e-02,9.9985199999999996e-01,2.6588499999999998e-01,1.6312000000000000e-02,1.1733900000000000e-01,1.8276100000000001e-01,-3.2576500000000003e-01,-3.4653699999999998e-01,1.0694000000000000e-02,5.8888999999999997e-02,2.3228699999999999e-01,-2.9048400000000002e-01,-7.9850000000000008e-03,2.6716899999999999e-01,1.5465160000000000e+00,1.0331960000000000e+00,9.5189500000000005e-01,4.5711000000000002e-02,-1.3787940000000001e+00,-9.3584599999999996e-01,8.7450600000000001e-01
-1.3348000000000000e-02,-5.8040000000000001e-03,1.0274099999999999e+00,-3.0829999999999998e-03,-2.8670000000000002e-03,-1.6580000000000001e-02,9.9985400000000002e-01,2.6561099999999999e-01,1.6178999999999999e-02,1.1748100000000000e-01,1.8299499999999999e-01,-3.2586900000000002e-01,-3.4583300000000000e-01,1.0517000000000000e-02,5.8645999999999997e-02,2.3315800000000000e-01,-2.9058499999999998e-01,-8.1099999999999992e-03,2.6654400000000000e-01,1.5464869999999999e+00,1.0331630000000001e+00,9.4933199999999995e-01,4.5449000000000003e-02,-1.3783510000000001e+00,-9.3619399999999997e-01,8.7366699999999997e-01
-1.3105000000000000e-02,-5.7619999999999998e-03,1.0273980000000000e+00,-3.0060000000000000e-03,-2.8999999999999998e-03,-1.6553999999999999e-02,9.9985400000000002e-01,2.6530599999999999e-01,1.6003000000000000e-02,1.1742100000000000e-01,1.8388199999999999e-01,-3.2620300000000002e-01,-3.4508200000000000e-01,1.0265000000000000e-02,5.8546000000000001e-02,2.3383899999999999e-01,-2.9061799999999999e-01,-8.2129999999999998e-03,2.6603599999999999e-01,1.5465139999999999e+00,1.0336590000000001e+00,9.4655900000000004e-01,4.5045000000000002e-02,-1.3781159999999999e+00,-9.3629099999999998e-01,8.7336100000000005e-01
-1.2822999999999999e-02,-5.6930000000000001e-03,1.0273810000000001e+00,-2.9570000000000000e-03,-2.9900000000000000e-03,-1.6615000000000001e-02,9.9985299999999999e-01,2.6526800000000000e-01,1.5873000000000002e-02,1.1732200000000000e-01,1.8521000000000001e-01,-3.2667700000000000e-01,-3.4430500000000003e-01,9.9790000000000000e-03,5.8696999999999999e-02,2.3430200000000001e-01,-2.9056199999999999e-01,-8.3149999999999995e-03,2.6576800000000000e-01,1.5465750000000000e+00,1.0346500000000001e+00,9.4344200000000000e-01,4.4540000000000003e-02,-1.3778960000000000e+00,-9.3627700000000003e-01,8.7318899999999999e-01
-1.2527000000000000e-02,-5.6059999999999999e-03,1.0273650000000001e+00,-2.9120000000000001e-03,-3.1259999999999999e-03,-1.6598000000000002e-02,9.9985299999999999e-01,2.6499800000000001e-01,1.5757000000000000e-02,1.1700800000000000e-01,1.8705800000000000e-01,-3.2714100000000002e-01,-3.4371499999999999e-01,9.6270000000000001e-03,5.9014999999999998e-02,2.3465300000000000e-01,-2.9046000000000000e-01,-8.3540000000000003e-03,2.6581199999999999e-01,1.5466949999999999e+00,1.0360950000000000e+00,9.4010600000000000e-01,4.4100000000000000e-02,-1.3775320000000000e+00,-9.3624399999999997e-01,8.7278000000000000e-01
-1.2224000000000000e-02,-5.5079999999999999e-03,1.0273580000000000e+00,-2.8649999999999999e-03,-3.2560000000000002e-03,-1.6598000000000002e-02,9.9985299999999999e-01,2.6457900000000001e-01,1.5592999999999999e-02,1.1637100000000000e-01,1.8947800000000001e-01,-3.2749200000000001e-01,-3.4332400000000002e-01,9.2460000000000007e-03,5.9336000000000000e-02,2.3495199999999999e-01,-2.9033100000000001e-01,-8.3599999999999994e-03,2.6533400000000001e-01,1.5468480000000000e+00,1.0373030000000001e+00,9.3698700000000001e-01,4.3912000000000000e-02,-1.3770490000000000e+00,-9.3630899999999995e-01,8.7208200000000002e-01
-1.1923000000000000e-02,-5.4110000000000000e-03,1.0273490000000001e+00,-2.8040000000000001e-03,-3.4160000000000002e-03,-1.6667999999999999e-02,9.9985100000000005e-01,2.6417600000000002e-01,1.5422000000000000e-02,1.1559500000000000e-01,1.9227200000000000e-01,-3.2777099999999998e-01,-3.4292000000000000e-01,8.8220000000000000e-03,5.9545000000000001e-02,2.3552500000000001e-01,-2.9031200000000001e-01,-8.3739999999999995e-03,2.6450400000000002e-01,1.5473230000000000e+00,1.0382420000000001e+00,9.3482900000000002e-01,4.3987999999999999e-02,-1.3766259999999999e+00,-9.3625899999999995e-01,8.7119500000000005e-01
-1.1624000000000001e-02,-5.3169999999999997e-03,1.0273289999999999e+00,-2.7560000000000002e-03,-3.5920000000000001e-03,-1.6815000000000000e-02,9.9984799999999996e-01,2.6375100000000001e-01,1.5291000000000001e-02,1.1469100000000000e-01,1.9541500000000001e-01,-3.2814700000000002e-01,-3.4233799999999998e-01,8.4309999999999993e-03,5.9573000000000001e-02,2.3649999999999999e-01,-2.9047899999999999e-01,-8.4049999999999993e-03,2.6364199999999999e-01,1.5481490000000000e+00,1.0383680000000000e+00,9.3385399999999996e-01,4.4214000000000003e-02,-1.3764330000000000e+00,-9.3605099999999997e-01,8.7032100000000001e-01
-1.1324000000000001e-02,-5.2399999999999999e-03,1.0272930000000000e+00,-2.6730000000000000e-03,-3.8070000000000001e-03,-1.7040000000000000e-02,9.9984399999999996e-01,2.6352799999999998e-01,1.5157000000000000e-02,1.1416700000000000e-01,1.9807300000000000e-01,-3.2849099999999998e-01,-3.4153899999999998e-01,7.9900000000000006e-03,5.9485999999999997e-02,2.3782700000000001e-01,-2.9086000000000001e-01,-8.4659999999999996e-03,2.6338600000000001e-01,1.5491330000000001e+00,1.0376420000000000e+00,9.3361200000000000e-01,4.4527999999999998e-02,-1.3764529999999999e+00,-9.3605000000000005e-01,8.6972499999999997e-01
-1.1022000000000001e-02,-5.1820000000000000e-03,1.0272440000000000e+00,-2.5550000000000000e-03,-4.0489999999999996e-03,-1.7287000000000000e-02,9.9983900000000003e-01,2.6358599999999999e-01,1.5030999999999999e-02,1.1433400000000001e-01,1.9956900000000000e-01,-3.2865299999999997e-01,-3.4061700000000000e-01,7.4590000000000004e-03,5.9438999999999999e-02,2.3917600000000000e-01,-2.9135400000000000e-01,-8.5500000000000003e-03,2.6312900000000000e-01,1.5497420000000000e+00,1.0377240000000001e+00,9.3295399999999995e-01,4.4696000000000000e-02,-1.3765970000000001e+00,-9.3599399999999999e-01,8.6929000000000001e-01
-1.0730999999999999e-02,-5.1460000000000004e-03,1.0271910000000000e+00,-2.4930000000000000e-03,-4.3080000000000002e-03,-1.7559000000000002e-02,9.9983299999999997e-01,2.6379399999999997e-01,1.5062000000000001e-02,1.1497200000000000e-01,2.0019500000000001e-01,-3.2879300000000000e-01,-3.3991700000000002e-01,7.0289999999999997e-03,5.9708999999999998e-02,2.4002599999999999e-01,-2.9169600000000001e-01,-8.6429999999999996e-03,2.6217600000000002e-01,1.5496529999999999e+00,1.0389880000000000e+00,9.3118999999999996e-01,4.4790999999999997e-02,-1.3767540000000000e+00,-9.3593099999999996e-01,8.6884200000000000e-01
-1.0468000000000000e-02,-5.1419999999999999e-03,1.0271410000000001e+00,-2.4910000000000002e-03,-4.5610000000000000e-03,-1.7828000000000000e-02,9.9982800000000005e-01,2.6407500000000000e-01,1.5263000000000001e-02,1.1580100000000000e-01,2.0030899999999999e-01,-3.2888499999999998e-01,-3.3940700000000001e-01,6.7570000000000000e-03,6.0241999999999997e-02,2.4038499999999999e-01,-2.9184900000000003e-01,-8.7460000000000003e-03,2.6122499999999998e-01,1.5491079999999999e+00,1.0402890000000000e+00,9.2942499999999995e-01,4.4715999999999999e-02,-1.3768670000000001e+00,-9.3593899999999997e-01,8.6835099999999998e-01
